14/11/2016;795;A;CNY;0,50280000;0,50330000;6,84470000;6,84900000
14/11/2016;796;A;CNH;0,50200000;0,50220000;6,85930000;6,86010000
14/11/2016;800;A;QAR;0,94590000;0,94630000;3,63990000;3,64080000
14/11/2016;805;A;OMR;8,93620000;8,95630000;0,38460000;0,38540000
14/11/2016;810;A;YER;0,01376000;0,01378000;249,95000000;250,25000000
14/11/2016;815;A;IRR;0,00010760;0,00010760;31999,00000000;31999,00000000
14/11/2016;820;A;SAR;0,91820000;0,91850000;3,75030000;3,75070000
14/11/2016;825;A;KHR;0,00083950;0,00086270;3992,80000000;4102,20000000
14/11/2016;828;A;MYR;0,79450000;0,79640000;4,32500000;4,33500000
14/11/2016;830;A;RUB;0,05195000;0,05197000;66,28430000;66,29880000
14/11/2016;831;A;BYN;1,74380000;1,75740000;1,96000000;1,97500000
14/11/2016;835;A;TJS;0,43690000;0,43750000;7,87350000;7,88350000
14/11/2016;840;A;MUR;0,09553000;0,09635000;35,75000000;36,05000000
14/11/2016;845;A;NPR;0,03201000;0,03202000;107,56000000;107,58000000
14/11/2016;850;A;SCR;0,25940000;0,26340000;13,07800000;13,27800000
14/11/2016;855;A;LKR;0,02325000;0,02338000;147,30000000;148,10000000
14/11/2016;860;A;INR;0,05080000;0,05082000;67,77500000;67,79500000
14/11/2016;865;A;IDR;0,00025780;0,00025790;13355,00000000;13360,00000000
14/11/2016;870;A;MVR;0,21800000;0,22930000;15,02000000;15,80000000
14/11/2016;875;A;PKR;0,03283000;0,03290000;104,70000000;104,90000000
14/11/2016;880;A;ILS;0,89250000;0,89340000;3,85570000;3,85870000
14/11/2016;892;A;KGS;0,04984000;0,05007000;68,80000000;69,10000000
14/11/2016;893;A;UZS;0,00109400;0,00109800;3137,00000000;3147,00000000
14/11/2016;905;A;BDT;0,04357000;0,04371000;78,80000000;79,05000000
14/11/2016;912;B;WST;1,34070000;1,41640000;0,38930000;0,41120000
14/11/2016;913;A;KZT;0,00998500;0,00999000;344,80000000;344,92000000
14/11/2016;915;A;MNT;0,00139800;0,00142300;2420,00000000;2463,00000000
14/11/2016;920;A;VUV;0,03116000;0,03235000;106,48000000;110,53000000
14/11/2016;930;A;KRW;0,00293200;0,00293800;1172,50000000;1174,50000000
14/11/2016;946;A;TZS;0,00157600;0,00158300;2176,00000000;2186,00000000
14/11/2016;950;A;KES;0,03381000;0,03389000;101,65000000;101,85000000
14/11/2016;955;A;UGX;0,00096740;0,00097030;3550,00000000;3560,00000000
14/11/2016;960;A;SOS;0,00593800;0,00601200;573,00000000;580,00000000
14/11/2016;975;A;PLN;0,83860000;0,83890000;4,10620000;4,10670000
14/11/2016;978;B;EUR;3,68990000;3,69090000;1,07140000;1,07150000
14/11/2016;998;A;XAU;134,26900000;134,29240000;0,02565000;0,02565000
